NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ENDOTHELIUM DEVELOPMENT%GOBP%GO:0003158	ENDOTHELIUM DEVELOPMENT%GOBP%GO:0003158		28	0.5384071	1.3027456	0.13553719	0.23520814	1.0	1307	tags=29%, list=16%, signal=34%	
POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663	POSITIVE REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045663		25	0.558697	1.3023145	0.14144737	0.23570542	1.0	1791	tags=40%, list=22%, signal=51%	
RHOQ GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013406	RHOQ GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013406		43	0.5018905	1.3021618	0.12101911	0.23577455	1.0	1924	tags=30%, list=23%, signal=39%	
PID_PS1_PATHWAY%MSIGDB_C2%PID_PS1_PATHWAY	PID_PS1_PATHWAY%MSIGDB_C2%PID_PS1_PATHWAY		21	0.57434535	1.3017715	0.1323024	0.23617066	1.0	586	tags=19%, list=7%, signal=20%	
INORGANIC ION HOMEOSTASIS%GOBP%GO:0098771	INORGANIC ION HOMEOSTASIS%GOBP%GO:0098771		134	0.4258439	1.3011924	0.05732484	0.23685023	1.0	1427	tags=24%, list=17%, signal=28%	
SIGNALING BY FGFR IN DISEASE%REACTOME%R-HSA-1226099.7	SIGNALING BY FGFR IN DISEASE%REACTOME%R-HSA-1226099.7		38	0.5125475	1.3011639	0.116242036	0.23673148	1.0	656	tags=16%, list=8%, signal=17%	
XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME%R-HSA-381038.5	XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME%R-HSA-381038.5		32	0.5332805	1.3011448	0.12615384	0.23658833	1.0	1448	tags=47%, list=18%, signal=57%	
REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803	REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803		40	0.49902377	1.30106	0.1129771	0.23654547	1.0	407	tags=10%, list=5%, signal=10%	
POSITIVE REGULATION OF TOR SIGNALING%GOBP%GO:0032008	POSITIVE REGULATION OF TOR SIGNALING%GOBP%GO:0032008		48	0.4807251	1.3007547	0.10296412	0.2368134	1.0	1191	tags=23%, list=15%, signal=27%	
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006		37	0.5118971	1.3004375	0.125	0.23706925	1.0	1673	tags=35%, list=20%, signal=44%	
ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639	ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639		29	0.5323788	1.3001966	0.123595506	0.23724455	1.0	1830	tags=38%, list=22%, signal=49%	
NERVOUS SYSTEM PROCESS%GOBP%GO:0050877	NERVOUS SYSTEM PROCESS%GOBP%GO:0050877		141	0.426337	1.2996149	0.07224335	0.23797601	1.0	1346	tags=23%, list=16%, signal=27%	
AMYLOID FIBER FORMATION%REACTOME DATABASE ID RELEASE 81%977225	AMYLOID FIBER FORMATION%REACTOME DATABASE ID RELEASE 81%977225		30	0.53237855	1.2995464	0.13606557	0.23790276	1.0	1019	tags=30%, list=12%, signal=34%	
TRANSPORT OF SMALL MOLECULES%REACTOME%R-HSA-382551.7	TRANSPORT OF SMALL MOLECULES%REACTOME%R-HSA-382551.7		311	0.39481175	1.2993261	0.021300448	0.23804416	1.0	1274	tags=22%, list=16%, signal=25%	
PYRIDINE-CONTAINING COMPOUND CATABOLIC PROCESS%GOBP%GO:0072526	PYRIDINE-CONTAINING COMPOUND CATABOLIC PROCESS%GOBP%GO:0072526		21	0.557858	1.2991543	0.13584287	0.23812294	1.0	929	tags=29%, list=11%, signal=32%	
PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179	PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179		23	0.5605823	1.2990909	0.14285715	0.23804057	1.0	997	tags=30%, list=12%, signal=35%	
CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING	CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING		27	0.53368586	1.2988143	0.13495935	0.23830166	1.0	1072	tags=26%, list=13%, signal=30%	
REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903169	REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903169		52	0.477224	1.2987294	0.11477762	0.23826389	1.0	1647	tags=35%, list=20%, signal=43%	
OSTEOBLAST DIFFERENTIATION AND RELATED DISEASES%WIKIPATHWAYS_20240310%WP4787%HOMO SAPIENS	OSTEOBLAST DIFFERENTIATION AND RELATED DISEASES%WIKIPATHWAYS_20240310%WP4787%HOMO SAPIENS		26	0.54614407	1.2980127	0.11486486	0.23918271	1.0	1009	tags=19%, list=12%, signal=22%	
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662	NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662		15	0.61165446	1.2979507	0.14748201	0.2391217	1.0	1639	tags=47%, list=20%, signal=58%	
SPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0030148	SPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0030148		48	0.4904354	1.2978036	0.11145038	0.2391662	1.0	1257	tags=27%, list=15%, signal=32%	
APOPTOSIS SIGNALING PATHWAY%PANTHER PATHWAY%P00006	APOPTOSIS SIGNALING PATHWAY%PANTHER PATHWAY%P00006		72	0.46209523	1.2972294	0.08867667	0.23985955	1.0	962	tags=18%, list=12%, signal=20%	
FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME%R-HSA-9615017.2	FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME%R-HSA-9615017.2		15	0.6143292	1.2972205	0.16607773	0.23970069	1.0	349	tags=13%, list=4%, signal=14%	
POSITIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010950	POSITIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010950		81	0.45452505	1.297168	0.081277214	0.239623	1.0	825	tags=20%, list=10%, signal=22%	
FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20240310%WP143%HOMO SAPIENS	FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20240310%WP143%HOMO SAPIENS		17	0.58189106	1.2962729	0.16173913	0.24077632	1.0	948	tags=29%, list=12%, signal=33%	
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293		79	0.45775288	1.2960211	0.07225434	0.2409843	1.0	1343	tags=33%, list=16%, signal=39%	
REGULATION OF NEUROGENESIS%GOBP%GO:0050767	REGULATION OF NEUROGENESIS%GOBP%GO:0050767		83	0.45003507	1.2958661	0.088319086	0.24102613	1.0	1135	tags=22%, list=14%, signal=25%	
ORGANIC ACID TRANSPORT%GOBP%GO:0015849	ORGANIC ACID TRANSPORT%GOBP%GO:0015849		69	0.45337316	1.2955173	0.10294118	0.24137488	1.0	1429	tags=32%, list=17%, signal=38%	
NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117	NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117		35	0.5099537	1.2953111	0.13509317	0.24153791	1.0	1490	tags=29%, list=18%, signal=35%	
PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY		23	0.56154346	1.2952157	0.13103448	0.24149841	1.0	639	tags=17%, list=8%, signal=19%	
STEROL TRANSPORT%GOBP%GO:0015918	STEROL TRANSPORT%GOBP%GO:0015918		29	0.52824676	1.2946236	0.14308175	0.24218382	1.0	930	tags=21%, list=11%, signal=23%	
POSITIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902117	POSITIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902117		47	0.49363053	1.2944777	0.112443775	0.24224687	1.0	1162	tags=21%, list=14%, signal=25%	
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692		50	0.48056632	1.2944037	0.09402985	0.24218184	1.0	1159	tags=28%, list=14%, signal=32%	
REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051960	REGULATION OF NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0051960		91	0.44027188	1.2941619	0.0928382	0.24235044	1.0	1135	tags=21%, list=14%, signal=24%	
MELANOSOME ORGANIZATION%GOBP%GO:0032438	MELANOSOME ORGANIZATION%GOBP%GO:0032438		23	0.5429926	1.2939388	0.14715719	0.24252276	1.0	233	tags=13%, list=3%, signal=13%	
NEGATIVE REGULATION OF CELL GROWTH%GOBP%GO:0030308	NEGATIVE REGULATION OF CELL GROWTH%GOBP%GO:0030308		62	0.4656649	1.2937083	0.093659945	0.24271064	1.0	1793	tags=44%, list=22%, signal=55%	
ADP CATABOLIC PROCESS%GOBP%GO:0046032	ADP CATABOLIC PROCESS%GOBP%GO:0046032		20	0.5617555	1.292039	0.1699115	0.24501161	1.0	929	tags=30%, list=11%, signal=34%	
CHEMICAL HOMEOSTASIS%GOBP%GO:0048878	CHEMICAL HOMEOSTASIS%GOBP%GO:0048878		271	0.39701915	1.2918893	0.03797468	0.24506266	1.0	1427	tags=22%, list=17%, signal=26%	
REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001952	REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001952		55	0.4698812	1.2917056	0.12481203	0.24519031	1.0	1197	tags=33%, list=15%, signal=38%	
MONOATOMIC ION TRANSPORT%GOBP%GO:0006811	MONOATOMIC ION TRANSPORT%GOBP%GO:0006811		215	0.40011615	1.2915522	0.03897686	0.245247	1.0	1427	tags=26%, list=17%, signal=30%	
REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469	REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469		32	0.50951165	1.2912114	0.14170693	0.24557543	1.0	1470	tags=25%, list=18%, signal=30%	
REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000351	REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000351		21	0.56714696	1.2905294	0.14212328	0.24648644	1.0	972	tags=24%, list=12%, signal=27%	
NEGATIVE REGULATION OF CELLULAR COMPONENT ORGANIZATION%GOBP%GO:0051129	NEGATIVE REGULATION OF CELLULAR COMPONENT ORGANIZATION%GOBP%GO:0051129		300	0.3957196	1.2904629	0.030303031	0.24640259	1.0	1292	tags=19%, list=16%, signal=21%	
NEGATIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045833	NEGATIVE REGULATION OF LIPID METABOLIC PROCESS%GOBP%GO:0045833		32	0.5239095	1.2903051	0.120192304	0.24646938	1.0	868	tags=25%, list=11%, signal=28%	
SUDDEN INFANT DEATH SYNDROME SIDS SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20240310%WP706%HOMO SAPIENS	SUDDEN INFANT DEATH SYNDROME SIDS SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20240310%WP706%HOMO SAPIENS		46	0.49204418	1.2881429	0.115085535	0.24960683	1.0	1661	tags=37%, list=20%, signal=46%	
POSITIVE REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030177	POSITIVE REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030177		54	0.47979742	1.2880732	0.13441655	0.249542	1.0	1308	tags=22%, list=16%, signal=26%	
REGIONALIZATION%GOBP%GO:0003002	REGIONALIZATION%GOBP%GO:0003002		35	0.5120066	1.2876772	0.13621795	0.24996275	1.0	774	tags=17%, list=9%, signal=19%	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905476	NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905476		21	0.5746295	1.286926	0.14190318	0.25094604	1.0	1294	tags=29%, list=16%, signal=34%	
REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500	REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500		25	0.5411034	1.2864352	0.1414791	0.251517	1.0	935	tags=24%, list=11%, signal=27%	
RNA STABILIZATION%GOBP%GO:0043489	RNA STABILIZATION%GOBP%GO:0043489		35	0.51736534	1.2851908	0.1323077	0.2532997	1.0	733	tags=14%, list=9%, signal=16%	
LOCALIZATION WITHIN MEMBRANE%GOBP%GO:0051668	LOCALIZATION WITHIN MEMBRANE%GOBP%GO:0051668		275	0.39547262	1.2849633	0.023702031	0.25347558	1.0	1105	tags=19%, list=13%, signal=22%	
REGULATION OF BINDING%GOBP%GO:0051098	REGULATION OF BINDING%GOBP%GO:0051098		135	0.42049772	1.2845583	0.071794875	0.25394744	1.0	1273	tags=23%, list=16%, signal=27%	
REGULATION OF EXOCYTOSIS%GOBP%GO:0017157	REGULATION OF EXOCYTOSIS%GOBP%GO:0017157		74	0.4545896	1.2824649	0.09623431	0.25697184	1.0	1162	tags=19%, list=14%, signal=22%	
MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985	MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985		40	0.49287802	1.2819351	0.121875	0.25765988	1.0	970	tags=25%, list=12%, signal=28%	
ORGANOPHOSPHATE ESTER TRANSPORT%GOBP%GO:0015748	ORGANOPHOSPHATE ESTER TRANSPORT%GOBP%GO:0015748		51	0.47968188	1.28155	0.13312693	0.25807923	1.0	1557	tags=35%, list=19%, signal=43%	
MIDBRAIN DEVELOPMENT%GOBP%GO:0030901	MIDBRAIN DEVELOPMENT%GOBP%GO:0030901		36	0.5091704	1.2815061	0.14991763	0.25796962	1.0	1186	tags=28%, list=14%, signal=32%	
NUCLEOTIDE METABOLISM%REACTOME%R-HSA-15869.7	NUCLEOTIDE METABOLISM%REACTOME%R-HSA-15869.7		59	0.46479425	1.2814432	0.11494253	0.25790244	1.0	339	tags=10%, list=4%, signal=11%	
SYNTHESIS OF PC%REACTOME%R-HSA-1483191.6	SYNTHESIS OF PC%REACTOME%R-HSA-1483191.6		16	0.5914265	1.28132	0.15172414	0.2579272	1.0	512	tags=13%, list=6%, signal=13%	
REGULATION OF MUSCLE ADAPTATION%GOBP%GO:0043502	REGULATION OF MUSCLE ADAPTATION%GOBP%GO:0043502		19	0.5714345	1.280759	0.16040955	0.25862488	1.0	728	tags=21%, list=9%, signal=23%	
BEHAVIOR%GOBP%GO:0007610	BEHAVIOR%GOBP%GO:0007610		68	0.45756358	1.2805544	0.10951009	0.25878507	1.0	1095	tags=22%, list=13%, signal=25%	
REGULATION OF CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0090181	REGULATION OF CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0090181		15	0.6120369	1.2802961	0.17876107	0.2590203	1.0	540	tags=20%, list=7%, signal=21%	
RESPONSE TO OXYGEN LEVELS%GOBP%GO:0070482	RESPONSE TO OXYGEN LEVELS%GOBP%GO:0070482		90	0.43923715	1.2801018	0.09192201	0.259135	1.0	1369	tags=32%, list=17%, signal=38%	
MICROGLIA PATHOGEN PHAGOCYTOSIS PATHWAY%WIKIPATHWAYS_20240310%WP3937%HOMO SAPIENS	MICROGLIA PATHOGEN PHAGOCYTOSIS PATHWAY%WIKIPATHWAYS_20240310%WP3937%HOMO SAPIENS		22	0.55376244	1.2799023	0.15656565	0.2592436	1.0	749	tags=14%, list=9%, signal=15%	
SMITH MAGENIS AND POTOCKI LUPSKI SYNDROME COPY NUMBER VARIATION%WIKIPATHWAYS_20240310%WP5381%HOMO SAPIENS	SMITH MAGENIS AND POTOCKI LUPSKI SYNDROME COPY NUMBER VARIATION%WIKIPATHWAYS_20240310%WP5381%HOMO SAPIENS		76	0.44599712	1.2797912	0.103896104	0.25922728	1.0	1051	tags=17%, list=13%, signal=19%	
CALCIUM-MEDIATED SIGNALING%GOBP%GO:0019722	CALCIUM-MEDIATED SIGNALING%GOBP%GO:0019722		50	0.4742327	1.2797519	0.12426901	0.2591147	1.0	1467	tags=34%, list=18%, signal=41%	
REGULATION OF HEART CONTRACTION%GOBP%GO:0008016	REGULATION OF HEART CONTRACTION%GOBP%GO:0008016		50	0.47851047	1.2792257	0.13137558	0.2597399	1.0	1691	tags=38%, list=21%, signal=48%	
PIGMENTATION%GOBP%GO:0043473	PIGMENTATION%GOBP%GO:0043473		39	0.49721983	1.2791795	0.14398734	0.25963086	1.0	276	tags=10%, list=3%, signal=11%	
SIGNALING BY ERBB2%REACTOME%R-HSA-1227986.10	SIGNALING BY ERBB2%REACTOME%R-HSA-1227986.10		33	0.5155826	1.2791113	0.14309211	0.2595506	1.0	552	tags=18%, list=7%, signal=19%	
EARLY SARS-COV-2 INFECTION EVENTS%REACTOME%R-HSA-9772572.3	EARLY SARS-COV-2 INFECTION EVENTS%REACTOME%R-HSA-9772572.3		21	0.56063926	1.2786181	0.15570934	0.26011384	1.0	1268	tags=38%, list=15%, signal=45%	
ANDROGEN RECEPTOR NETWORK IN PROSTATE CANCER%WIKIPATHWAYS_20240310%WP2263%HOMO SAPIENS	ANDROGEN RECEPTOR NETWORK IN PROSTATE CANCER%WIKIPATHWAYS_20240310%WP2263%HOMO SAPIENS		64	0.46805662	1.2781281	0.1	0.26069966	1.0	1626	tags=38%, list=20%, signal=46%	
NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176	NEGATIVE REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902176		16	0.5968658	1.2773092	0.16751269	0.2618167	1.0	407	tags=19%, list=5%, signal=20%	
REGULATION OF PROTEIN LOCALIZATION%GOBP%GO:0032880	REGULATION OF PROTEIN LOCALIZATION%GOBP%GO:0032880		380	0.38198307	1.2769327	0.024471635	0.26225865	1.0	1321	tags=21%, list=16%, signal=24%	
REGULATION OF HEART RATE%GOBP%GO:0002027	REGULATION OF HEART RATE%GOBP%GO:0002027		26	0.54383856	1.2769192	0.16229509	0.26209927	1.0	1628	tags=38%, list=20%, signal=48%	
ANIMAL ORGAN DEVELOPMENT%GOBP%GO:0048513	ANIMAL ORGAN DEVELOPMENT%GOBP%GO:0048513		480	0.38068858	1.2768673	0.01590668	0.26199833	1.0	1715	tags=32%, list=21%, signal=38%	
DEFECTIVE INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME DATABASE ID RELEASE 81%9734009	DEFECTIVE INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME DATABASE ID RELEASE 81%9734009		15	0.60692793	1.2766047	0.17463236	0.26223895	1.0	245	tags=20%, list=3%, signal=21%	
REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730	REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730		72	0.4434926	1.2765917	0.0944993	0.26207554	1.0	407	tags=11%, list=5%, signal=12%	
RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147	RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147		70	0.4496007	1.2765335	0.10402219	0.2619845	1.0	1468	tags=24%, list=18%, signal=29%	
MONOATOMIC CATION TRANSPORT%GOBP%GO:0006812	MONOATOMIC CATION TRANSPORT%GOBP%GO:0006812		171	0.4049493	1.2761949	0.058536585	0.26231393	1.0	1427	tags=25%, list=17%, signal=30%	
PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0032984	PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0032984		100	0.42513725	1.27577	0.087765954	0.2628299	1.0	931	tags=19%, list=11%, signal=21%	
REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844	REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844		66	0.45885545	1.2756915	0.10289855	0.26278862	1.0	1620	tags=32%, list=20%, signal=39%	
CELLULAR RESPONSE TO STEROID HORMONE STIMULUS%GOBP%GO:0071383	CELLULAR RESPONSE TO STEROID HORMONE STIMULUS%GOBP%GO:0071383		39	0.49678275	1.2756805	0.136	0.26262182	1.0	246	tags=10%, list=3%, signal=11%	
NEURAL NUCLEUS DEVELOPMENT%GOBP%GO:0048857	NEURAL NUCLEUS DEVELOPMENT%GOBP%GO:0048857		31	0.5172728	1.2755822	0.13057852	0.26259673	1.0	1711	tags=45%, list=21%, signal=57%	
INTERLEUKIN-17 SIGNALING%REACTOME DATABASE ID RELEASE 81%448424	INTERLEUKIN-17 SIGNALING%REACTOME DATABASE ID RELEASE 81%448424		51	0.4839325	1.2755468	0.12650603	0.2624715	1.0	808	tags=22%, list=10%, signal=24%	
IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K	IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K		29	0.5102772	1.2749046	0.14808363	0.26331958	1.0	648	tags=24%, list=8%, signal=26%	
REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661	REGULATION OF MYOBLAST DIFFERENTIATION%GOBP%GO:0045661		29	0.52279407	1.2748986	0.15508886	0.26315573	1.0	1235	tags=28%, list=15%, signal=32%	
REGENERATION%GOBP%GO:0031099	REGENERATION%GOBP%GO:0031099		15	0.59415585	1.274457	0.17894737	0.26366773	1.0	953	tags=33%, list=12%, signal=38%	
POSITIVE REGULATION OF SECRETION%GOBP%GO:0051047	POSITIVE REGULATION OF SECRETION%GOBP%GO:0051047		83	0.44940645	1.2739487	0.11	0.26435485	1.0	1292	tags=25%, list=16%, signal=30%	
BIOLOGICAL PROCESS INVOLVED IN INTERACTION WITH HOST%GOBP%GO:0051701	BIOLOGICAL PROCESS INVOLVED IN INTERACTION WITH HOST%GOBP%GO:0051701		44	0.4834579	1.2734942	0.12153846	0.26496944	1.0	930	tags=20%, list=11%, signal=23%	
REGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF ANDROGEN RECEPTOR ACTIVITY	REGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF ANDROGEN RECEPTOR ACTIVITY		40	0.4958338	1.2733867	0.14759035	0.26497677	1.0	733	tags=20%, list=9%, signal=22%	
REGULATION OF CYCLIN-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:1904029	REGULATION OF CYCLIN-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:1904029		36	0.50541145	1.272884	0.1514143	0.26561245	1.0	972	tags=19%, list=12%, signal=22%	
REGULATION OF OSSIFICATION%GOBP%GO:0030278	REGULATION OF OSSIFICATION%GOBP%GO:0030278		30	0.5271478	1.2727371	0.13432837	0.26565257	1.0	953	tags=27%, list=12%, signal=30%	
ARYL HYDROCARBON RECEPTOR PATHWAY%WIKIPATHWAYS_20240310%WP2586%HOMO SAPIENS	ARYL HYDROCARBON RECEPTOR PATHWAY%WIKIPATHWAYS_20240310%WP2586%HOMO SAPIENS		24	0.54121023	1.2724514	0.15248796	0.26592693	1.0	1749	tags=50%, list=21%, signal=63%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		16	0.5957794	1.2723147	0.17477478	0.26595002	1.0	1691	tags=56%, list=21%, signal=71%	
REGULATORY CIRCUITS OF THE STAT3 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP4538%HOMO SAPIENS	REGULATORY CIRCUITS OF THE STAT3 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP4538%HOMO SAPIENS		40	0.4975728	1.2720884	0.13543308	0.26609457	1.0	897	tags=28%, list=11%, signal=31%	
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY		47	0.47853523	1.2718146	0.12788907	0.2663196	1.0	1299	tags=28%, list=16%, signal=33%	
G13 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP524%HOMO SAPIENS	G13 SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP524%HOMO SAPIENS		18	0.5823938	1.2711985	0.1780822	0.26708767	1.0	1777	tags=50%, list=22%, signal=64%	
INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME%R-HSA-6811442.2	INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME%R-HSA-6811442.2		133	0.41254795	1.2711405	0.077987425	0.26700658	1.0	1508	tags=22%, list=18%, signal=26%	
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855		20	0.5743489	1.2710271	0.17147708	0.2670169	1.0	718	tags=20%, list=9%, signal=22%	
PURINE NUCLEOSIDE DIPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009137	PURINE NUCLEOSIDE DIPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009137		21	0.55354154	1.2694567	0.16034482	0.26932874	1.0	929	tags=29%, list=11%, signal=32%	
NEGATIVE REGULATION OF MOLECULAR FUNCTION%GOBP%GO:0044092	NEGATIVE REGULATION OF MOLECULAR FUNCTION%GOBP%GO:0044092		333	0.3840251	1.2693992	0.036995515	0.26921636	1.0	1308	tags=22%, list=16%, signal=25%	
REGULATION OF TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY%GOBP%GO:0034143	REGULATION OF TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY%GOBP%GO:0034143		15	0.58799994	1.2690287	0.1816609	0.26964173	1.0	264	tags=13%, list=3%, signal=14%	
SENSORY PROCESSING OF SOUND%REACTOME%R-HSA-9659379.3	SENSORY PROCESSING OF SOUND%REACTOME%R-HSA-9659379.3		22	0.5541854	1.2689021	0.16150081	0.26964074	1.0	478	tags=18%, list=6%, signal=19%	
LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME%R-HSA-9029569.2	LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME%R-HSA-9029569.2		23	0.5500912	1.2684312	0.16242038	0.2702051	1.0	1517	tags=39%, list=19%, signal=48%	
FAT CELL DIFFERENTIATION%GOBP%GO:0045444	FAT CELL DIFFERENTIATION%GOBP%GO:0045444		25	0.5380491	1.2684039	0.18022329	0.270063	1.0	639	tags=16%, list=8%, signal=17%	
